ID,family,marriage,child's forname(s),child's surname,birth day,birth month,birth year,address,sex,father's forename,father's surname,father's occupation,mother's forename,mother's maiden surname,mother's occupation,day of parents' marriage,month of parents' marriage,year of parents' marriage,place of parent's marriage,illegit,notes,Death,CHILD_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,DEATH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,MARRIAGE_RECORD_IDENTITY1,MARRIAGE_RECORD_IDENTITY2,MARRIAGE_RECORD_IDENTITY3,MARRIAGE_RECORD_IDENTITY4,MARRIAGE_RECORD_IDENTITY5
5797,1582,1582,Theodore,Harutyunyan,10,SEPTEMBER,1937,"1 Wooden, Scottish Borders",M,Peter,Harutyunyan,BLOCK PRINTER,Jessie,Watanabe,SCHOLAR,4,SEPTEMBER,1935,"Wooden Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5797,5070,4631,,1582,4631,5070,1924,,,,
5813,1493,1493,John,Maisuradze,8,JANUARY,1938,"1 Fullarton Avenue, South Ayrshire",M,Alexr,Maisuradze,PLOUGHMAN,Jessie,Nguyen, ,1,AUGUST,1928,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,5813,5813,4658,4673,5813,1493,4673,4658,,,,,
5815,1549,1549,James,Smith,29,JUNE,1938,"1 Smiddy Park, Aberdeenshire",M,D,Smith,CARTER,Jean,Szabo,MUSLIN SEWER,10,DECEMBER,1932,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5815,4778,4707,,1549,4707,4778,1941,,,,
5817,1534,1534,Smith,Savic,29,JULY,1938,"1 Kennels Road, Annan, Dumfries and Galloway",M,Tomas,Savic,MILL MECHANIC,Margt,Maisuradze,REELER,30,APRIL,1930,"Annan Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5817,4812,5440,,1534,5440,4812,1905,,,,
5819,1553,1553,James,Santos,7,JANUARY,1938,"1 Stenton, Glenrothes, Fife",M,Donald,Santos,LITHOGRAPHIC PRINTER,Hannah,Martinez,DOMESTIC SERVANT,30,DECEMBER,1934,"Stenton Glenrothes ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5819,5476,4873,,1553,4873,5476,,,,,
5821,1580,1580,William,Bolkvadze,18,MARCH,1938,"89 Carbost Hall Road, Highland",M,Arthur,Bolkvadze,CLERK IN POST OFFICE,Elif,Perez,SCHOLAR,18,DECEMBER,1936,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5821,5513,5315,,1580,5315,5513,,,,,
5823,1587,1587,William,Gauthier,16,APRIL,1938,"2 Wooden, Scottish Borders",M,Lorenzo,Gauthier,SADDLER,Agnes,Sanchez,SCHOLAR,6,SEPTEMBER,1936,"Wooden Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5823,5088,5362,,1587,5362,5088,,,,,
5843,1517,1517,James,Larsson,19,FEBRUARY,1939,"1 Dail a' Chladaich, Highland",M,John,Larsson,CLERK 11 M CUSTOMS,Sara,Sahin, ,17,MARCH,1930,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,5843,5843,5272,4533,5843,1517,4533,5272,,,,,
5845,1545,1545,John,Nguyen,7,AUGUST,1939,"1 Middleshade Road, Northbank Farm Steadings, St Andrews",M,Thomas,Nguyen,GAMEKEEPER,Mary,Sanchez, ,22,NOVEMBER,1931,"Northbank Farm Steadings St Andrews ",,SYNTHETIC DATA PRODUCED USING VALIPOP,5845,5845,4572,4495,5845,1545,4495,4572,,,,,
5847,1573,1573,Michael,Mohamed,29,DECEMBER,1939,"1 Reidhaven Street, Cullen, Moray",M,David,Mohamed,COAL MERCHANT,Elisabeth,Schroeder, ,17,OCTOBER,1934,"Cullen Moray",,SYNTHETIC DATA PRODUCED USING VALIPOP,5847,5847,4626,4739,5847,1573,4739,4626,,,,,
5849,1594,1594,James,Santana,5,AUGUST,1939,"1 Fairways, Abbotsmeadow, Melrose",M,Andrew,Santana,ENGINE STOKER (FLAX FACTORY),Maria,Markovic, ,21,FEBRUARY,1937,"Abbotsmeadow Melrose ",,SYNTHETIC DATA PRODUCED USING VALIPOP,5849,5849,4753,4799,5849,1594,4799,4753,,,,,
5851,1479,1479,James,Jimenez,30,APRIL,1939,"1 Kinloch Road, Waterside, Aberdeenshire",M,John,Jimenez,WOOLEN STOCKING MAKER,Elizabeth,Flores,LAUNDRESS,1,JULY,1927,"Waterside Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5851,4704,4569,,1479,4569,4704,1878,,,,
5853,1596,1596,Wm,Krajnc,11,DECEMBER,1939,"1 Doon Avenue, Belhaven, Dunbar",M,William,Krajnc,COAL MINER,Jamima,WILLIAMS, ,5,NOVEMBER,1936,"Belhaven Dunbar ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5853,4840,4941,,1596,4941,4840,,,,,
5855,1577,1577,Alexander,Smith,1,JUNE,1939,"1 Castle Street, Aberdeenshire",M,Luca,Smith,IRON MOULDER,Linnea,Popa,DAUGHTER,8,SEPTEMBER,1934,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5855,4996,4688,,1577,4688,4996,,,,,
5857,1599,1599,George,Harutyunyan,25,APRIL,1939,"1 Newlands Lane North, Cove Bay, Aberdeen City",M,Peter,Harutyunyan,TILE MAKER,Catherin,Nguyen,SERVANT,21,MAY,1936,"Cove Bay Aberdeen City",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5857,4908,4803,,1599,4803,4908,2053,,,,
5859,1553,1553,John,Santos,26,JANUARY,1939,"1 Stenton, Glenrothes, Fife",M,Donald,Santos,LITHOGRAPHIC PRINTER,Hannah,Martinez,DOMESTIC SERVANT,30,DECEMBER,1934,"Stenton Glenrothes ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5859,5476,4873,,1553,4873,5476,,,,,
5861,1601,1601,Robert,Andersson,19,JULY,1939,"1 Hownam Grange, Scottish Borders",M,Alexr,Andersson,PLOUGHMAN,Elizabeth,Krajnc,SCHOLAR,12,JANUARY,1936,"Hownam Grange Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5861,5056,5031,,1601,5031,5056,2012,,,,
5863,1603,1603,Henry,Pena,5,MARCH,1939,"1 Fairway View, Heathfield, Prestwick",M,Alexander,Pena,SCHOLAR,Ketty,Szabo,SCHOLAR,10,FEBRUARY,1938,"Heathfield Prestwick ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5863,5130,5143,,1603,5143,5130,1923,,,,
5865,1605,1605,James,Tran,1,AUGUST,1939,"1 Eglinton Crescent, Troon, South Ayrshire",M,James,Tran,PATTERN DRAWER,Maggie,Mohamed,SCHOLAR,4,DECEMBER,1939,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,5865,5216,4605,,1605,4605,5216,,,,,
5878,1610,1610,Aitor,vd Berg,13,MAY,1939,"62 Rowan Drive, Westcliff, West Dunbartonshire",M,Jacob,vd Berg, ,Sophie,Jankauskas, ,30,DECEMBER,1934,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,5878,5877,5876,,1610,5876,5877,,,,,
5891,1548,1548,James,Hojgaard,24,JULY,1940,"13 Kinneil Park, Croc, North Ayrshire",M,Laurence,Hojgaard,MILL WRIGHT,Helen,Prochazka,HOUSE KEEPER,18,OCTOBER,1932,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,5891,5891,4782,4741,5891,1548,4741,4782,,,,,
5893,1536,1536,John,Wozniak,18,SEPTEMBER,1940,"2 Mallard Road, Aberdeenshire",M,David,Wozniak,FARMER,Bridget,Pena,HAND LOOM WEAVER,15,SEPTEMBER,1929,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5893,4816,4463,,1536,4463,4816,2023,,,,
5895,1614,1614,Alexander,Wozniak,5,MAY,1940,"1592 Castle Road, South Ayrshire",M,Andrew,Wozniak,FARMERS NEPHEW,Margaret,Szabo,HOUSE SERVANT,12,OCTOBER,1937,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5895,4870,4817,,1614,4817,4870,2025,,,,
5897,1616,1616,Nathaniel,Popa,1,JUNE,1940,"1 Orchard Park, Lessudden House, Scottish Borders",M,Felipe,Popa,BOOT & SHOEMAKER,Clark,Rossi, ,4,DECEMBER,1937,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5897,4864,5001,,1616,5001,4864,2042,,,,
5899,1577,1577,Neil,Smith,16,FEBRUARY,1940,"1 Castle Street, Aberdeenshire",M,Luca,Smith,IRON MOULDER,Linnea,Popa,DAUGHTER,8,SEPTEMBER,1934,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5899,4996,4688,,1577,4688,4996,,,,,
5901,1619,1619,James,Harutyunyan,28,DECEMBER,1940,"1 Allanbank, Lauder, Scottish Borders",M,David,Harutyunyan,JOINER,Laura,Labba,SERVANT,24,SEPTEMBER,1938,"Allanbank Lauder ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5901,4954,4863,,1619,4863,4954,,,,,
5903,1509,1509,David,Wozniak,10,SEPTEMBER,1940,"32 Gordon Brown Place, Highland",M,Michael,Wozniak,SOLDIER,Rose,Watanabe, ,26,JUNE,1935,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,5903,4950,4945,,1509,4945,4950,1968,,,,
5905,1620,,David,Martinez,12,SEPTEMBER,1940,,M,Markus,Martinez,SHOE MAKER,Ellen,Santos, ,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,5905,5060,5477,,,5477,5060,2004,,,,
5907,1622,1622,John,Grigoryan,28,AUGUST,1940,"1 Duthie Gardens, Coplandhill, Aberdeenshire",M,James,Grigoryan,WAREHOUSE PORTER,Jane,Mohamed, ,12,JANUARY,1938,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5907,5134,4903,,1622,4903,5134,2002,,,,
5909,1624,1624,Adam,Babic,14,JANUARY,1940,"1 Blackpark View, Stranraer, Dumfries and Galloway",M,Robert,Babic,MASON LABOURER,Agnes,Visser, ,31,MARCH,1938,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5909,5186,4393,,1624,4393,5186,,,,,
5922,1628,1628,John,Sanchez,7,JANUARY,1941,"1 Noran Crescent, South Ayrshire",M,Thomas,Sanchez,LABOURER GENL,Agnes,Bonik, ,7,FEBRUARY,1939,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5922,4592,4669,,1628,4669,4592,2029,,,,
5923,1629,1629,George,Sanchez,30,MARCH,1941,"3 Morven Crescent, Blackhouse, Peterhead",M,Edward,Sanchez,JOINER,Mary,Morozov,FARMER'S DAUR,26,APRIL,1938,"Blackhouse Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5923,4602,4573,,1629,4573,4602,2005,,,,
5925,1493,1493,William,Maisuradze,11,JULY,1941,"1 Fullarton Avenue, South Ayrshire",M,Alexr,Maisuradze,BLACKSMITH,Jessie,Nguyen,AGRICULTRER LABROUR WIFE,1,AUGUST,1928,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5925,4658,4673,,1493,4673,4658,2015,,,,
5927,1586,1586,Willi,Harutyunyan,1,NOVEMBER,1941,"2 Big Sand Road, Highland",M,Will,Harutyunyan,PLOUGHMAN,Elizabeth,Santos,DOMESTIC SERVT,4,SEPTEMBER,1935,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5927,4904,4933,,1586,4933,4904,,,,,
5929,1552,1552,John,Garcia,28,APRIL,1941,"3 Haughead, Scottish Borders",M,Thomas,Garcia,JOINER,Ann,Brown, ,28,JULY,1934,"Haughead Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5929,4940,4805,,1552,4805,4940,,,,,
5931,1630,1630,John,Garcia,4,APRIL,1941,"5 Pairc Uilleim, Highland",M,William,Garcia,PRIVATE,Christina,Wozniak, ,7,JANUARY,1939,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5931,5064,4973,,1630,4973,5064,1910,,,,
5933,1581,1581,Chas,Harutyunyan,10,MARCH,1941,"481 Low Road, Highland",M,Peter,Harutyunyan,BLOCK PRINTER,Ann,Hernandez, ,19,MAY,1936,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5933,5054,4711,,1581,4711,5054,2052,,,,
5935,1588,1588,Alexander,Martinez,6,OCTOBER,1941,"1 Lauderdale Drive, Allanbank, Lauder",M,Benjamin,Martinez,AG LAB,Maggie,Pena,MERCHTS DAUR,4,AUGUST,1936,"Allanbank Lauder ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5935,5094,5478,,1588,5478,5094,2099,,,,
5937,1624,1624,Charles,Babic,27,SEPTEMBER,1941,"1 Blackpark View, Stranraer, Dumfries and Galloway",M,Robert,Babic,FARMERS SON,Agnes,Visser, ,31,MARCH,1938,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5937,5186,4393,,1624,4393,5186,1995,,,,
5939,1633,1633,John,Schmidt,26,DECEMBER,1941,"1 Melville Street, Muirton, Perth and Kinross",M,John,Schmidt,CHEMIST & DRUGIST'S SHOP MAN,Bridget,Bonik,SCHOLAR,9,MARCH,1939,"Muirton Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5939,5222,4909,,1633,4909,5222,,,,,
5961,1523,1523,Andrew,Grigoryan,7,OCTOBER,1942,"1 Stewart Cottages, Aberdeenshire",M,Archibald,Grigoryan,COACHMAN,Flora,Garcia,RAGG CUTTER,8,DECEMBER,1930,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,5961,5961,4804,4743,5961,1523,4743,4804,,,,,
5963,1509,1509,Thomas,Wozniak,5,NOVEMBER,1942,"32 Gordon Brown Place, Highland",M,Michael,Wozniak,SOLDIER,Rose,Watanabe, ,26,JUNE,1935,,,SYNTHETIC DATA PRODUCED USING VALIPOP,5963,5963,4950,4945,5963,1509,4945,4950,,,,,
5965,1640,1640,John,Larsson,2,MAY,1942,"2 Calderpark Road, Baillieston, Glasgow City",M,Hugh,Larsson,SCHOLAR,Eliza,Huseynov,FLAX POWER LOOM WINDER,12,APRIL,1941,"Baillieston Glasgow City",,SYNTHETIC DATA PRODUCED USING VALIPOP,5965,5965,4980,5299,5965,1640,5299,4980,,,,,
5967,1587,1587,Peter,Gauthier,15,DECEMBER,1942,"2 Wooden, Scottish Borders",M,Lorenzo,Gauthier,SADDLER,Agnes,Sanchez, ,6,SEPTEMBER,1936,"Wooden Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5967,5088,5362,,1587,5362,5088,,,,,
5969,1604,1604,John,Gonzalez,30,OCTOBER,1942,"110 Elder Avenue, Girvan, South Ayrshire",M,Duncan,Gonzalez,RAILWAY CLERK,Sarah,WILLIAMS,FLAX WEAVER,28,AUGUST,1938,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5969,5136,5139,,1604,5139,5136,,,,,
5971,1644,1644,James,Morozov,27,MAY,1942,"1 Ard Park, Highland",M,John,Morozov,SHOEMAKER,Mary,Williams,SCHOLAR,22,AUGUST,1938,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,5971,5971,5167,4801,5971,1644,4801,5167,,,,,
5973,1645,,John,Watanabe,17,OCTOBER,1942,,M,John,Watanabe,SCHOLAR,Jane,Kuznetsov,SCHOLAR,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,5973,5300,5257,,,5257,5300,2059,,,,
5997,1594,1594,John,Santana,30,DECEMBER,1943,"1 Fairways, Abbotsmeadow, Melrose",M,Andrew,Santana,AGRI LABOURER,Maria,Markovic, ,21,FEBRUARY,1937,"Abbotsmeadow Melrose ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5997,4753,4799,,1594,4799,4753,,,,,
5999,1550,1550,Thos,Sanchez,25,NOVEMBER,1943,"1 Jean Lawrie Court, Lessudden House, Scottish Borders",M,Thomas,Sanchez,PLOUGHMAN,Elizabeth,Brown,MILLARS WIFE,18,SEPTEMBER,1935,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,5999,4780,4713,,1550,4713,4780,1909,,,,
6001,1577,1577,Wm,Smith,19,MARCH,1943,"1 Castle Street, Aberdeenshire",M,Luca,Smith,IRON MOULDER,Linnea,Popa,DAUGHTER,8,SEPTEMBER,1934,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6001,4996,4688,,1577,4688,4996,,,,,
6003,1564,1564,Thomas,Wozniak,25,MARCH,1943,"3 Ceann An Ora, Na h-Eileanan Siar",M,David,Wozniak,GENERAL LABOURER,Grace,Harutyunyan,FARMERS DAUR,20,FEBRUARY,1934,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6003,4934,4665,,1564,4665,4934,,,,,
6005,1565,1565,John,Demir,21,JUNE,1943,"1 Nicol Place, Heatherknowe, Portlethen",M,James,Demir,IRONWKS LAB,Margaret,Wozniak, ,8,MARCH,1935,"Heatherknowe Portlethen ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6005,4982,4837,,1565,4837,4982,,,,,
6007,1656,,Donald,Larsson,26,JULY,1943,,M,Donald,Larsson,COAL MINER,Giovanna,Bogdanov, ,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,6007,5318,4895,,,4895,5318,2080,,,,
6009,1630,1630,Daniel,Garcia,18,FEBRUARY,1943,"5 Pairc Uilleim, Highland",M,William,Garcia,PRIVATE,Christina,Wozniak, ,7,JANUARY,1939,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6009,5064,4973,,1630,4973,5064,,,,,
6011,1658,1658,Joseph,Soto,18,APRIL,1943,"1 Carr Crescent, Crail, Fife",M,Charles,Soto,PLOWMAN,Janet,Garcia,DOMESTIC SERVANT,22,MARCH,1941,"Crail Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6011,5150,4843,,1658,4843,5150,,,,,
6013,1660,1660,James,Perez,23,MAY,1943,"90 Carbost Hall Road, Highland",M,Takumi,Perez,MINER,Jane,Andersson, ,31,AUGUST,1940,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6013,5152,5514,,1660,5514,5152,2006,,,,
6015,1662,1662,John,Hernandez,3,DECEMBER,1943,"2 Old St. Andrews Road, Rummond, Fife",M,Thomas,Hernandez,LINEN WAREHOUSEMAN,Margaret,Kuznetsov,SCHOLAR,23,OCTOBER,1945,,,SYNTHETIC DATA PRODUCED USING VALIPOP,,6015,5218,4813,,1662,4813,5218,2057,,,,
6027,1507,1507,Duncan,Tkachenko,18,MAY,1944,"2 Milton Wynd, South Ayrshire",M,John,Tkachenko,LABOURER,Irena,Savic,HOUSE HOLD SERVANT,22,MARCH,1932,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,6027,6027,5441,4571,6027,1507,4571,5441,,,,,
6028,1667,1667,James,Santana,11,NOVEMBER,1944,"1 Common Road, Cellardyke, Fife",M,Joshua,Santana,FORMERLY FISHERMAN NOW PAUPER,Sarah,Wozniak, ,18,MARCH,1945,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6028,6028,4784,3816,6028,1667,3816,4784,,,,,
6029,1562,1562,William,De Vries,10,JUNE,1944,"1 Lagrannoch Drive, Braeleny Farm, Stirling",M,Viktor,De Vries,DELF DEALER,Maria,Savic, ,21,APRIL,1933,"Braeleny Farm Stirling",,SYNTHETIC DATA PRODUCED USING VALIPOP,6029,6029,5439,5193,6029,1562,5193,5439,,,,,
6031,1596,1596,William,Krajnc,28,NOVEMBER,1944,"1 Doon Avenue, Belhaven, Dunbar",M,William,Krajnc,COAL MINER,Jamima,WILLIAMS,FARMER WIFE,5,NOVEMBER,1936,"Belhaven Dunbar ",,SYNTHETIC DATA PRODUCED USING VALIPOP,6031,6031,4840,4941,6031,1596,4941,4840,,,,,
6033,1586,1586,George,Harutyunyan,3,JULY,1944,"2 Big Sand Road, Highland",M,Will,Harutyunyan,PLOUGHMAN,Elizabeth,Santos,DOMESTIC SERVT,4,SEPTEMBER,1935,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,6033,6033,4904,4933,6033,1586,4933,4904,,,,,
6035,1670,1670,Francis,Petrov,25,DECEMBER,1944,"23 Old Town, Hillpark, Bannockburn",M,Vojtech,Petrov, ,Jane,Prochazka,WASHER WOMAN,16,JANUARY,1942,"Hillpark Bannockburn ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6035,4942,5954,,1670,5954,4942,2101,,,,
6037,1564,1564,Robert,Wozniak,13,JUNE,1944,"3 Ceann An Ora, Na h-Eileanan Siar",M,David,Wozniak,GENERAL LABOURER,Grace,Harutyunyan,FARMERS DAUR,20,FEBRUARY,1934,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6037,4934,4665,,1564,4665,4934,,,,,
6039,1672,1672,James,Watanabe,9,FEBRUARY,1944,"1 Hartrigge Road, Scaurs, Jedburgh",M,Alexander,Watanabe, ,Joan,Anderson, ,19,DECEMBER,1941,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6039,5180,5149,,1672,5149,5180,,,,,
6041,1674,1674,Alexander,Petrov,15,MAY,1944,"83 West Mayish, North Ayrshire",M,Aaron,Petrov,PLOUGHMAN,Margaret,Wozniak,DOMESTIC SERVANT,5,MARCH,1941,"North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6041,5172,5955,,1674,5955,5172,,,,,
6043,1624,1624,Edward,Babic,9,JULY,1944,"1 Blackpark View, Stranraer, Dumfries and Galloway",M,Robert,Babic,FARMERS SON,Agnes,Visser,MILLINER,31,MARCH,1938,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6043,5186,4393,,1624,4393,5186,2072,,,,
6045,1633,1633,David,Schmidt,17,SEPTEMBER,1944,"1 Melville Street, Muirton, Perth and Kinross",M,John,Schmidt,CHEMIST & DRUGIST'S SHOP MAN,Bridget,Bonik,WORKER IN BLEACH FIELD,9,MARCH,1939,"Muirton Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6045,5222,4909,,1633,4909,5222,,,,,
6047,1676,1676,James,Larsson,19,SEPTEMBER,1944,"1 Factory Road, Denbeath, Buckhaven",M,Thomas,Larsson,APPRENTICE IRON MOULDER,Elizabeth,Santos, ,27,JUNE,1942,"Denbeath Buckhaven ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6047,5288,5261,,1676,5261,5288,,,,,
6049,1678,1678,John,Prochazka,2,NOVEMBER,1944,"1 Cearcall Dhunmhor, Na h-Eileanan Siar",M,John,Prochazka,PLOUGHMAN,Grace,Andersson,WINDER OF YARN,15,JULY,1945,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,6049,5298,5209,,1678,5209,5298,2104,,,,
6051,1663,1663,John,Krajnc,30,MARCH,1944,"1 Ladylands Drive, Glenburn Hall, Jedburgh",M,Henry,Krajnc,WEAVER (JOUR),Helen,Larsson,SCHOLAR,14,JUNE,1942,"Glenburn Hall Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6051,5350,5073,,1663,5073,5350,2007,,,,
6074,1628,1628,Angus,Sanchez,1,NOVEMBER,1945,"1 Noran Crescent, South Ayrshire",M,Thomas,Sanchez,LABOURER GENL,Agnes,Bonik, ,7,FEBRUARY,1939,"South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,6074,6074,4592,4669,6074,1628,4669,4592,,,,,
6075,1550,1550,James,Sanchez,23,FEBRUARY,1945,"1 Jean Lawrie Court, Lessudden House, Scottish Borders",M,Thomas,Sanchez,PLOUGHMAN,Elizabeth,Brown,MILLARS WIFE,18,SEPTEMBER,1935,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,6075,6075,4780,4713,6075,1550,4713,4780,,,,,
6077,1562,1562,John,De Vries,6,MAY,1945,"1 Lagrannoch Drive, Braeleny Farm, Stirling",M,Viktor,De Vries,DELF DEALER,Maria,Savic, ,21,APRIL,1933,"Braeleny Farm Stirling",,SYNTHETIC DATA PRODUCED USING VALIPOP,6077,6077,5439,5193,6077,1562,5193,5439,,,,,
6079,1599,1599,James,Harutyunyan,22,MAY,1945,"1 Newlands Lane North, Cove Bay, Aberdeen City",M,Peter,Harutyunyan,COAL MINER,Catherin,Nguyen,SERVANT,21,MAY,1936,"Cove Bay Aberdeen City",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6079,4908,4803,,1599,4803,4908,,,,,
6081,1581,1581,George,Harutyunyan,15,JUNE,1945,"481 Low Road, Highland",M,Peter,Harutyunyan,BLOCK PRINTER,Ann,Hernandez, ,19,MAY,1936,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6081,5054,4711,,1581,4711,5054,2073,,,,
6083,1673,1673,David,Grigoryan,4,MARCH,1945,"1 Union Street, Scottish Borders",M,James,Grigoryan,PLOUGHMAN,Margaret,Krajnc,BONNET KNITTER,11,SEPTEMBER,1940,"Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6083,5184,5055,,1673,5055,5184,,,,,
6085,1689,1689,James,Wozniak,21,JULY,1945,"1 Hislop Gardens, Galalaw, Scottish Borders",M,Andw,Wozniak,IRON FORGER,Elizabeth,Krajnc,POWER LOOM WEAVER,17,MAY,1942,"Galalaw Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6085,5260,5203,,1689,5203,5260,2014,,,,
6087,1690,1690,Patrick,Szabo,16,OCTOBER,1945,"304 Church Street, Dumfries and Galloway",M,Peter,Szabo,GROC SHOP KEEPER,Sara,Ramirez,SCHOLAR,11,SEPTEMBER,1943,"Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6087,5403,5265,,1690,5265,5403,,,,,
6089,1692,,Alexander,Martinez,16,APRIL,1945,,M,William,Martinez,BRASS FOUNDER (JOURNEYMAN),Agnes,Jones,SHEPHERDS DAUR,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,,6089,5414,5475,,,5475,5414,2082,,,,
6113,1701,1701,Allan,Jones,14,JANUARY,1946,"1 Dingleton Loan, Abbotsmeadow, Melrose",M,George,Jones,SILK & COTTON WEAVER,Mojca,Gauthier,FLAX MILL WORKER,21,MAY,1942,"Abbotsmeadow Melrose ",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6113,5364,4811,,1701,4811,5364,2028,,,,
6115,1615,1615,Archibald,Perez,16,JULY,1946,"4 Pairc Uilleim, Highland",M,Gustavo,Perez,DRY STONE DYKER,Agnes,Mohamed,AT HOME,10,APRIL,1937,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6115,4878,5515,,1615,5515,4878,,2016,,,
6117,1617,1617,Wiliam,Larsson,3,JANUARY,1946,"1 Kirkton Gardens, Highland",M,Arthur,Larsson,LABOURER CLYDE BANKD,Jane,Tkachenko,FLOUR MILLER WIFE,26,JULY,1935,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,,6117,4874,4709,,1617,4709,4874,1989,,,,
